Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
,,1.0,2.0,3.0,2.0,6.0,0.0,2.0,4114.0,2.0,53.0,0.0,0.0,0.0,133.0,24.0,2011.0,18.0,1.0,3.0,4.0,32.0,23135.0
,,1.0,2.0,4.0,3.0,0.0,0.0,5.0,4028.0,1.0,58.0,0.0,0.0,0.0,218.0,45.0,,23.0,0.0,3.0,5.0,19.0,26084.0
,,1.0,2.0,3.0,4.0,0.0,0.0,2.0,4024.0,1.0,66.0,0.0,0.0,0.0,119.0,32.0,,24.0,0.0,2.0,2.0,26.0,30105.0
,,1.0,2.0,4.0,3.0,1.0,2.0,3.0,4790.0,2.0,47.0,0.0,0.0,0.0,206.0,22.0,,21.0,0.0,5.0,3.0,27.0,26123.0
,,1.0,2.0,4.0,3.0,6.0,0.0,4.0,4340.0,2.0,18.0,0.0,0.0,0.0,80.0,19.0,2002.0,26.0,0.0,4.0,4.0,19.0,30145.0
,,1.0,2.0,2.0,3.0,5.0,5.0,2.0,3826.0,1.0,50.0,0.0,0.0,1.0,239.0,26.0,,24.0,0.0,3.0,5.0,27.0,27112.0
,,1.0,3.0,3.0,6.0,1.0,4.0,3.0,4818.0,1.0,55.0,0.0,0.0,1.0,94.0,31.0,,4.0,0.0,5.0,3.0,9.0,6097.0
,,1.0,1.0,2.0,5.0,3.0,0.0,4.0,4137.0,1.0,50.0,0.0,0.0,1.0,256.0,26.0,2007.0,23.0,0.0,4.0,2.0,17.0,27058.0
,,1.0,3.0,4.0,1.0,1.0,0.0,3.0,4884.0,2.0,31.0,0.0,1.0,1.0,206.0,32.0,,12.0,0.0,4.0,5.0,30.0,15110.0
,,1.0,1.0,2.0,6.0,4.0,0.0,3.0,4497.0,2.0,52.0,0.0,0.0,1.0,181.0,32.0,2012.0,20.0,0.0,1.0,2.0,28.0,27119.0
,,1.0,3.0,4.0,1.0,1.0,0.0,4.0,4751.0,2.0,43.0,0.0,0.0,1.0,233.0,28.0,,19.0,0.0,4.0,3.0,30.0,23137.0
,,1.0,1.0,2.0,6.0,1.0,0.0,4.0,4107.0,2.0,68.0,1.0,0.0,1.0,234.0,40.0,,26.0,0.0,1.0,5.0,28.0,34138.0
,,1.0,2.0,4.0,4.0,4.0,1.0,4.0,5443.0,2.0,45.0,0.0,0.0,1.0,234.0,20.0,,15.0,0.0,1.0,6.0,11.0,19103.0
,,1.0,1.0,4.0,5.0,5.0,0.0,3.0,4948.0,1.0,45.0,0.0,0.0,1.0,160.0,23.0,,20.0,0.0,4.0,4.0,25.0,23084.0
,,1.0,2.0,3.0,2.0,4.0,0.0,2.0,6385.0,1.0,46.0,0.0,1.0,0.0,164.0,28.0,2018.0,13.0,1.0,5.0,2.0,22.0,18151.0
,,1.0,1.0,4.0,6.0,4.0,0.0,5.0,4583.0,2.0,19.0,0.0,0.0,1.0,235.0,30.0,1997.0,25.0,0.0,4.0,4.0,6.0,29116.0
,,1.0,1.0,2.0,6.0,2.0,0.0,2.0,5017.0,1.0,37.0,0.0,0.0,0.0,248.0,20.0,,24.0,0.0,3.0,2.0,6.0,28064.0
,,1.0,2.0,4.0,3.0,5.0,0.0,4.0,4760.0,1.0,53.0,0.0,0.0,1.0,91.0,29.0,2000.0,32.0,0.0,3.0,6.0,27.0,40088.0
,,1.0,2.0,2.0,2.0,3.0,0.0,4.0,3972.0,1.0,30.0,0.0,0.0,1.0,152.0,47.0,2017.0,10.0,1.0,2.0,1.0,12.0,15090.0
,,1.0,1.0,2.0,6.0,5.0,1.0,3.0,5981.0,2.0,18.0,0.0,0.0,1.0,240.0,29.0,2009.0,24.0,1.0,2.0,2.0,23.0,32055.0
,,1.0,2.0,2.0,4.0,3.0,0.0,2.0,3521.0,2.0,65.0,0.0,0.0,0.0,81.0,25.0,2006.0,33.0,0.0,5.0,2.0,26.0,43066.0
,,1.0,3.0,3.0,6.0,4.0,3.0,3.0,8736.0,2.0,63.0,0.0,1.0,1.0,187.0,,2017.0,6.0,1.0,3.0,5.0,15.0,7120.0
,,1.0,1.0,3.0,6.0,8.0,0.0,2.0,5390.0,1.0,70.0,0.0,0.0,0.0,264.0,22.0,2016.0,14.0,1.0,2.0,6.0,29.0,21059.0
,,1.0,2.0,2.0,3.0,8.0,0.0,3.0,4671.0,2.0,43.0,0.0,0.0,1.0,142.0,35.0,2017.0,6.0,0.0,1.0,2.0,27.0,8100.0
,,1.0,1.0,2.0,6.0,7.0,1.0,3.0,8137.0,2.0,33.0,0.0,0.0,1.0,101.0,23.0,2015.0,13.0,0.0,4.0,1.0,28.0,16116.0
,,1.0,2.0,4.0,4.0,3.0,1.0,2.0,6614.0,1.0,60.0,0.0,0.0,1.0,186.0,31.0,,15.0,0.0,1.0,6.0,26.0,19114.0
,,1.0,2.0,3.0,3.0,3.0,0.0,2.0,4547.0,1.0,24.0,0.0,0.0,1.0,246.0,34.0,,5.0,0.0,1.0,3.0,19.0,6134.0
,,1.0,2.0,3.0,4.0,3.0,0.0,2.0,7896.0,2.0,63.0,0.0,0.0,0.0,176.0,15.0,2023.0,0.0,0.0,6.0,0.0,26.0,6057.0
,,1.0,2.0,4.0,3.0,8.0,3.0,4.0,3583.0,2.0,24.0,0.0,0.0,1.0,227.0,27.0,,5.0,0.0,3.0,6.0,19.0,6106.0
,,1.0,1.0,3.0,5.0,8.0,0.0,2.0,4532.0,1.0,40.0,0.0,0.0,1.0,212.0,27.0,2008.0,24.0,1.0,3.0,5.0,14.0,31076.0
,,1.0,2.0,2.0,2.0,1.0,0.0,2.0,8236.0,1.0,26.0,0.0,0.0,1.0,267.0,29.0,,9.0,0.0,3.0,1.0,1.0,12129.0
,,1.0,1.0,2.0,6.0,0.0,1.0,3.0,3988.0,2.0,28.0,0.0,0.0,1.0,211.0,30.0,,29.0,0.0,2.0,4.0,28.0,38151.0
,,2.0,2.0,3.0,4.0,4.0,3.0,2.0,6468.0,2.0,24.0,0.0,0.0,0.0,80.0,29.0,,12.0,0.0,1.0,4.0,26.0,15087.0
,,1.0,2.0,4.0,4.0,7.0,0.0,4.0,5620.0,1.0,68.0,0.0,0.0,1.0,221.0,25.0,2008.0,22.0,1.0,2.0,5.0,11.0,32056.0
,,1.0,1.0,2.0,6.0,5.0,0.0,2.0,5598.0,1.0,27.0,0.0,0.0,1.0,175.0,29.0,2005.0,25.0,1.0,3.0,2.0,28.0,30056.0
,,1.0,3.0,2.0,1.0,0.0,0.0,2.0,6015.0,2.0,31.0,0.0,0.0,1.0,195.0,30.0,,14.0,0.0,2.0,4.0,3.0,18127.0
,,1.0,2.0,4.0,4.0,0.0,0.0,4.0,4207.0,2.0,61.0,1.0,0.0,1.0,189.0,30.0,,15.0,0.0,3.0,6.0,11.0,18066.0
,,1.0,1.0,2.0,6.0,6.0,2.0,3.0,4752.0,1.0,28.0,0.0,0.0,1.0,170.0,40.0,,5.0,1.0,3.0,2.0,28.0,6111.0
,,2.0,2.0,2.0,4.0,0.0,0.0,4.0,4739.0,2.0,55.0,0.0,0.0,1.0,198.0,38.0,,39.0,0.0,1.0,5.0,26.0,52109.0
,,1.0,2.0,4.0,4.0,6.0,2.0,4.0,4862.0,1.0,21.0,0.0,0.0,0.0,149.0,29.0,,0.0,0.0,6.0,0.0,11.0,3142.0
,,1.0,1.0,2.0,6.0,1.0,1.0,4.0,5211.0,2.0,33.0,0.0,0.0,1.0,190.0,33.0,,4.0,0.0,5.0,1.0,28.0,6059.0
,,1.0,1.0,2.0,6.0,4.0,3.0,2.0,5558.0,2.0,47.0,1.0,0.0,0.0,159.0,40.0,2016.0,5.0,1.0,1.0,3.0,28.0,8059.0
,,1.0,2.0,3.0,3.0,1.0,0.0,2.0,6927.0,1.0,36.0,1.0,0.0,0.0,106.0,28.0,,18.0,0.0,5.0,4.0,27.0,23122.0
,,1.0,2.0,4.0,2.0,3.0,0.0,5.0,4637.0,2.0,64.0,0.0,0.0,0.0,170.0,18.0,2022.0,0.0,0.0,6.0,0.0,1.0,13142.0
,,1.0,3.0,2.0,1.0,3.0,1.0,4.0,5059.0,1.0,43.0,1.0,0.0,1.0,206.0,34.0,1999.0,33.0,0.0,4.0,6.0,31.0,39139.0
,,1.0,3.0,3.0,1.0,0.0,0.0,4.0,4560.0,2.0,29.0,0.0,0.0,0.0,225.0,26.0,,13.0,0.0,2.0,1.0,21.0,17148.0
,,1.0,3.0,3.0,1.0,1.0,0.0,2.0,4847.0,1.0,53.0,0.0,0.0,0.0,230.0,20.0,,0.0,0.0,6.0,0.0,21.0,5058.0
,,1.0,2.0,3.0,4.0,2.0,0.0,2.0,6499.0,1.0,41.0,0.0,0.0,1.0,190.0,35.0,,11.0,0.0,1.0,5.0,26.0,14108.0
,,1.0,1.0,2.0,6.0,8.0,1.0,3.0,5606.0,1.0,68.0,0.0,0.0,1.0,214.0,25.0,,12.0,1.0,1.0,4.0,23.0,16066.0
,,1.0,1.0,4.0,6.0,0.0,0.0,5.0,8052.0,1.0,22.0,0.0,0.0,1.0,101.0,21.0,,19.0,0.0,1.0,6.0,23.0,25126.0
,,2.0,2.0,2.0,3.0,6.0,1.0,4.0,4723.0,2.0,29.0,0.0,0.0,1.0,161.0,31.0,2014.0,10.0,1.0,3.0,4.0,19.0,12129.0
,,1.0,2.0,2.0,3.0,5.0,1.0,3.0,5428.0,1.0,30.0,0.0,0.0,1.0,70.0,38.0,,7.0,0.0,4.0,4.0,27.0,8144.0
,,1.0,2.0,4.0,3.0,5.0,4.0,4.0,6060.0,2.0,66.0,0.0,0.0,1.0,141.0,39.0,2000.0,25.0,0.0,3.0,6.0,19.0,29116.0
,,1.0,1.0,2.0,5.0,8.0,0.0,3.0,4796.0,2.0,30.0,0.0,0.0,1.0,86.0,33.0,2016.0,12.0,0.0,1.0,1.0,5.0,16130.0
,,1.0,1.0,2.0,6.0,6.0,1.0,2.0,4485.0,1.0,23.0,0.0,0.0,1.0,157.0,29.0,2020.0,5.0,0.0,1.0,2.0,29.0,7113.0
,,1.0,1.0,2.0,5.0,2.0,0.0,4.0,4513.0,1.0,53.0,0.0,0.0,0.0,170.0,27.0,,38.0,0.0,2.0,2.0,24.0,51147.0
,,1.0,1.0,2.0,6.0,5.0,0.0,3.0,5483.0,1.0,24.0,1.0,0.0,1.0,214.0,28.0,,17.0,1.0,5.0,4.0,29.0,22142.0
,,1.0,3.0,3.0,6.0,5.0,0.0,2.0,6765.0,1.0,62.0,0.0,0.0,1.0,157.0,32.0,2018.0,11.0,0.0,1.0,2.0,2.0,15069.0
,,1.0,2.0,4.0,4.0,5.0,0.0,4.0,8506.0,1.0,62.0,0.0,0.0,0.0,152.0,36.0,1997.0,34.0,0.0,4.0,4.0,11.0,43072.0
,,1.0,2.0,4.0,4.0,1.0,0.0,3.0,5042.0,2.0,53.0,0.0,0.0,1.0,84.0,24.0,,4.0,1.0,4.0,3.0,11.0,5130.0
,,1.0,1.0,2.0,5.0,0.0,0.0,3.0,5289.0,2.0,65.0,0.0,0.0,1.0,234.0,30.0,,24.0,0.0,4.0,4.0,17.0,28146.0
,,1.0,2.0,4.0,4.0,1.0,1.0,6.0,3291.0,2.0,31.0,0.0,0.0,1.0,146.0,27.0,,18.0,0.0,5.0,3.0,11.0,23089.0
,,1.0,1.0,4.0,5.0,8.0,0.0,4.0,3913.0,2.0,63.0,0.0,0.0,0.0,145.0,18.0,2020.0,4.0,0.0,3.0,3.0,14.0,4146.0
,,1.0,2.0,3.0,2.0,7.0,0.0,4.0,3846.0,1.0,31.0,0.0,0.0,1.0,96.0,30.0,2018.0,13.0,0.0,4.0,3.0,32.0,17090.0
,,1.0,3.0,4.0,6.0,5.0,4.0,4.0,4560.0,1.0,56.0,0.0,0.0,1.0,194.0,39.0,2022.0,5.0,1.0,3.0,1.0,9.0,7071.0
,,1.0,1.0,2.0,6.0,3.0,1.0,2.0,4192.0,2.0,28.0,0.0,0.0,0.0,168.0,28.0,,21.0,0.0,5.0,4.0,28.0,27111.0
,,1.0,3.0,4.0,6.0,5.0,3.0,4.0,5222.0,2.0,30.0,0.0,0.0,1.0,229.0,36.0,,4.0,1.0,5.0,3.0,9.0,5102.0
,,1.0,1.0,4.0,5.0,7.0,0.0,2.0,4975.0,2.0,19.0,0.0,0.0,1.0,101.0,45.0,2019.0,6.0,0.0,1.0,2.0,10.0,7099.0
,,1.0,3.0,4.0,1.0,4.0,0.0,3.0,5550.0,2.0,69.0,0.0,0.0,1.0,92.0,,2012.0,19.0,0.0,3.0,4.0,30.0,22128.0
,,1.0,1.0,2.0,6.0,3.0,2.0,4.0,5719.0,2.0,51.0,0.0,0.0,1.0,270.0,40.0,1998.0,23.0,0.0,4.0,3.0,28.0,26098.0
,,1.0,1.0,2.0,5.0,4.0,0.0,2.0,5467.0,2.0,57.0,0.0,0.0,1.0,270.0,32.0,2005.0,24.0,1.0,1.0,4.0,17.0,31063.0
,,1.0,1.0,4.0,6.0,7.0,0.0,3.0,5086.0,1.0,32.0,0.0,0.0,1.0,228.0,32.0,2005.0,28.0,0.0,5.0,2.0,6.0,37072.0
,,1.0,1.0,2.0,6.0,5.0,0.0,2.0,5211.0,1.0,47.0,0.0,0.0,1.0,174.0,26.0,2014.0,13.0,0.0,3.0,4.0,6.0,16141.0
,,1.0,1.0,2.0,5.0,7.0,0.0,4.0,5794.0,2.0,40.0,0.0,0.0,1.0,139.0,24.0,2021.0,0.0,0.0,6.0,0.0,14.0,5076.0
,,2.0,3.0,2.0,6.0,1.0,0.0,4.0,5371.0,2.0,66.0,0.0,0.0,0.0,259.0,25.0,,23.0,1.0,2.0,4.0,13.0,32120.0
,,2.0,1.0,2.0,6.0,1.0,1.0,4.0,5806.0,1.0,50.0,0.0,0.0,1.0,88.0,41.0,,20.0,0.0,3.0,6.0,28.0,24098.0
,,2.0,2.0,3.0,4.0,3.0,0.0,2.0,3638.0,1.0,46.0,0.0,0.0,1.0,264.0,26.0,1999.0,25.0,1.0,2.0,6.0,26.0,35063.0
,,2.0,3.0,3.0,6.0,2.0,0.0,2.0,2884.0,1.0,45.0,0.0,0.0,1.0,158.0,24.0,,29.0,0.0,5.0,5.0,9.0,39095.0
,,1.0,3.0,4.0,6.0,5.0,0.0,4.0,5713.0,1.0,40.0,0.0,0.0,1.0,122.0,22.0,2018.0,6.0,0.0,4.0,1.0,9.0,7073.0
,,1.0,2.0,4.0,4.0,5.0,2.0,3.0,4516.0,1.0,67.0,0.0,0.0,1.0,202.0,29.0,,14.0,0.0,3.0,6.0,11.0,17060.0
,,1.0,1.0,4.0,5.0,2.0,5.0,7.0,4709.0,1.0,22.0,0.0,0.0,1.0,59.0,27.0,,4.0,0.0,5.0,2.0,25.0,5126.0
,,1.0,3.0,2.0,6.0,7.0,5.0,4.0,4353.0,2.0,65.0,0.0,0.0,0.0,201.0,36.0,,17.0,0.0,3.0,5.0,13.0,20082.0
,,2.0,2.0,2.0,3.0,8.0,0.0,3.0,5744.0,1.0,37.0,0.0,0.0,1.0,62.0,26.0,2007.0,33.0,1.0,2.0,6.0,27.0,47079.0
,,1.0,2.0,4.0,2.0,5.0,0.0,3.0,5410.0,2.0,18.0,0.0,0.0,1.0,169.0,23.0,1998.0,24.0,1.0,4.0,5.0,12.0,28112.0
,,1.0,2.0,4.0,4.0,0.0,3.0,5.0,5158.0,1.0,55.0,0.0,0.0,1.0,78.0,30.0,,5.0,0.0,2.0,4.0,11.0,6136.0
,,1.0,1.0,4.0,5.0,8.0,2.0,4.0,4585.0,2.0,54.0,0.0,0.0,1.0,136.0,48.0,2005.0,17.0,1.0,1.0,6.0,25.0,22093.0
,,1.0,2.0,2.0,4.0,4.0,3.0,4.0,5964.0,1.0,68.0,0.0,0.0,1.0,71.0,29.0,,22.0,1.0,5.0,5.0,26.0,28150.0
,,1.0,3.0,2.0,1.0,8.0,0.0,3.0,4217.0,1.0,26.0,0.0,0.0,1.0,255.0,34.0,1997.0,27.0,0.0,4.0,6.0,16.0,34147.0
,,1.0,2.0,4.0,2.0,4.0,0.0,5.0,4701.0,2.0,15.0,0.0,0.0,0.0,210.0,26.0,2004.0,23.0,1.0,1.0,3.0,18.0,32114.0
,,1.0,1.0,2.0,5.0,2.0,1.0,3.0,4011.0,2.0,32.0,0.0,0.0,1.0,71.0,29.0,,15.0,0.0,3.0,3.0,25.0,17065.0
,,1.0,2.0,3.0,2.0,0.0,1.0,2.0,5321.0,1.0,21.0,0.0,0.0,0.0,131.0,23.0,,28.0,0.0,2.0,2.0,32.0,37147.0
,,1.0,2.0,4.0,4.0,4.0,0.0,7.0,4013.0,2.0,32.0,1.0,0.0,1.0,86.0,29.0,2019.0,7.0,0.0,3.0,1.0,26.0,8091.0
,,1.0,1.0,4.0,6.0,5.0,3.0,3.0,3983.0,2.0,33.0,0.0,0.0,0.0,268.0,23.0,,15.0,0.0,1.0,4.0,23.0,18122.0
,,1.0,3.0,3.0,6.0,5.0,0.0,4.0,5463.0,1.0,30.0,0.0,0.0,1.0,82.0,40.0,2002.0,30.0,0.0,4.0,6.0,2.0,37074.0
,,1.0,2.0,4.0,3.0,7.0,4.0,4.0,4475.0,1.0,19.0,0.0,0.0,1.0,140.0,22.0,,14.0,0.0,5.0,4.0,19.0,18062.0
,,1.0,1.0,2.0,6.0,6.0,0.0,3.0,5484.0,1.0,33.0,0.0,0.0,1.0,191.0,30.0,,4.0,0.0,1.0,3.0,23.0,5078.0
,,1.0,2.0,3.0,4.0,2.0,0.0,2.0,4176.0,1.0,43.0,0.0,0.0,1.0,190.0,31.0,,18.0,0.0,2.0,3.0,26.0,22071.0
,,1.0,2.0,4.0,3.0,8.0,1.0,3.0,4146.0,2.0,49.0,0.0,0.0,0.0,84.0,19.0,,26.0,0.0,5.0,3.0,19.0,33082.0
,,1.0,1.0,4.0,5.0,3.0,0.0,2.0,4553.0,1.0,30.0,0.0,0.0,1.0,186.0,35.0,2013.0,15.0,1.0,4.0,4.0,14.0,18147.0
,,1.0,1.0,4.0,5.0,8.0,0.0,4.0,4732.0,2.0,55.0,0.0,0.0,0.0,75.0,38.0,2013.0,20.0,1.0,2.0,5.0,10.0,25093.0
,,1.0,2.0,3.0,4.0,4.0,0.0,3.0,5516.0,2.0,22.0,0.0,0.0,1.0,123.0,29.0,2020.0,8.0,1.0,1.0,3.0,20.0,11131.0
,,1.0,2.0,3.0,4.0,8.0,0.0,2.0,5337.0,1.0,42.0,0.0,0.0,0.0,193.0,17.0,2021.0,6.0,0.0,4.0,1.0,26.0,7068.0
,,1.0,2.0,2.0,3.0,2.0,0.0,3.0,7822.0,1.0,35.0,0.0,0.0,0.0,76.0,50.0,,37.0,1.0,2.0,5.0,27.0,49091.0
,,1.0,3.0,2.0,6.0,0.0,2.0,3.0,5577.0,2.0,69.0,0.0,0.0,1.0,230.0,37.0,,28.0,0.0,4.0,4.0,13.0,33100.0
,,1.0,2.0,4.0,2.0,1.0,0.0,4.0,4166.0,2.0,41.0,0.0,0.0,1.0,199.0,26.0,,9.0,0.0,4.0,5.0,18.0,11068.0
,,2.0,2.0,2.0,2.0,2.0,0.0,4.0,3409.0,1.0,69.0,0.0,0.0,1.0,241.0,24.0,,34.0,0.0,3.0,3.0,22.0,43081.0
,,1.0,2.0,2.0,3.0,2.0,1.0,3.0,4718.0,2.0,57.0,0.0,0.0,0.0,208.0,22.0,,24.0,0.0,4.0,5.0,19.0,29073.0
,,1.0,3.0,4.0,6.0,5.0,0.0,3.0,4686.0,1.0,36.0,0.0,0.0,1.0,60.0,32.0,2014.0,14.0,0.0,4.0,3.0,8.0,17095.0
,,1.0,2.0,4.0,4.0,1.0,0.0,4.0,5924.0,2.0,54.0,0.0,0.0,1.0,85.0,31.0,,34.0,0.0,1.0,4.0,26.0,46121.0
,,1.0,1.0,3.0,5.0,0.0,0.0,2.0,4463.0,1.0,34.0,0.0,0.0,1.0,260.0,30.0,,7.0,0.0,5.0,1.0,25.0,9096.0
,,2.0,1.0,4.0,6.0,5.0,2.0,3.0,3305.0,2.0,30.0,0.0,0.0,1.0,222.0,26.0,2015.0,12.0,0.0,4.0,4.0,6.0,13085.0
,,1.0,1.0,4.0,5.0,6.0,2.0,2.0,5499.0,1.0,24.0,0.0,0.0,0.0,61.0,28.0,,14.0,0.0,3.0,3.0,10.0,16066.0
,,1.0,1.0,4.0,5.0,7.0,1.0,5.0,5016.0,1.0,52.0,0.0,0.0,1.0,100.0,36.0,,14.0,0.0,1.0,4.0,14.0,18079.0
,,1.0,3.0,3.0,6.0,0.0,2.0,3.0,4673.0,1.0,26.0,0.0,0.0,0.0,257.0,36.0,,24.0,0.0,3.0,3.0,2.0,27104.0
,,1.0,2.0,4.0,4.0,7.0,0.0,2.0,4952.0,1.0,69.0,0.0,0.0,1.0,90.0,42.0,2016.0,13.0,0.0,1.0,4.0,11.0,18122.0
,,1.0,1.0,2.0,6.0,1.0,0.0,2.0,3467.0,1.0,27.0,0.0,0.0,1.0,194.0,28.0,,0.0,0.0,6.0,0.0,28.0,4115.0
,,1.0,2.0,4.0,3.0,5.0,0.0,3.0,7850.0,1.0,18.0,0.0,0.0,0.0,119.0,21.0,2013.0,18.0,0.0,3.0,6.0,27.0,20076.0
,,1.0,1.0,2.0,6.0,4.0,0.0,4.0,4943.0,2.0,30.0,0.0,0.0,1.0,183.0,62.0,2021.0,0.0,0.0,6.0,0.0,23.0,6123.0
,,1.0,3.0,2.0,6.0,6.0,4.0,4.0,7505.0,1.0,42.0,0.0,0.0,1.0,234.0,40.0,,22.0,0.0,1.0,4.0,9.0,27105.0
,,1.0,3.0,2.0,6.0,5.0,0.0,6.0,4435.0,1.0,69.0,0.0,0.0,1.0,224.0,29.0,1999.0,23.0,0.0,4.0,3.0,13.0,27121.0
,,1.0,2.0,4.0,4.0,2.0,4.0,4.0,6478.0,2.0,64.0,0.0,0.0,0.0,98.0,15.0,,22.0,0.0,5.0,3.0,26.0,27109.0
,,1.0,3.0,2.0,6.0,4.0,4.0,4.0,5204.0,2.0,68.0,0.0,1.0,1.0,222.0,31.0,2008.0,24.0,1.0,2.0,4.0,15.0,32059.0
,,1.0,3.0,4.0,6.0,1.0,0.0,4.0,3856.0,2.0,61.0,0.0,0.0,0.0,78.0,29.0,,5.0,0.0,4.0,1.0,9.0,6151.0
,,1.0,2.0,4.0,4.0,2.0,0.0,2.0,4545.0,2.0,50.0,0.0,0.0,0.0,238.0,15.0,,13.0,0.0,4.0,4.0,26.0,16089.0
,,1.0,2.0,3.0,3.0,0.0,5.0,2.0,3982.0,1.0,33.0,0.0,0.0,1.0,217.0,30.0,,15.0,0.0,2.0,2.0,19.0,19079.0
,,1.0,1.0,2.0,6.0,6.0,4.0,2.0,7501.0,2.0,30.0,0.0,0.0,1.0,177.0,28.0,,4.0,0.0,5.0,3.0,4.0,6087.0
,,2.0,2.0,2.0,4.0,3.0,2.0,2.0,5449.0,1.0,54.0,0.0,0.0,1.0,90.0,29.0,,18.0,1.0,2.0,3.0,26.0,24097.0
,,1.0,2.0,4.0,4.0,6.0,0.0,3.0,4250.0,2.0,60.0,0.0,0.0,0.0,267.0,15.0,2016.0,11.0,1.0,3.0,3.0,11.0,15142.0
,,1.0,1.0,2.0,6.0,7.0,0.0,4.0,4947.0,1.0,69.0,0.0,0.0,0.0,70.0,24.0,2006.0,26.0,0.0,1.0,2.0,29.0,35118.0
,,1.0,2.0,3.0,3.0,7.0,0.0,2.0,3970.0,1.0,22.0,1.0,0.0,1.0,156.0,40.0,,7.0,1.0,3.0,3.0,27.0,8126.0
,,1.0,2.0,4.0,4.0,0.0,0.0,4.0,3900.0,1.0,31.0,0.0,0.0,1.0,127.0,33.0,,24.0,0.0,4.0,2.0,26.0,30073.0
,,2.0,3.0,3.0,6.0,4.0,0.0,2.0,4968.0,2.0,67.0,0.0,0.0,0.0,107.0,21.0,,5.0,1.0,2.0,4.0,2.0,7083.0
,,1.0,2.0,2.0,2.0,1.0,0.0,3.0,5308.0,1.0,56.0,1.0,0.0,1.0,99.0,46.0,,0.0,0.0,6.0,0.0,18.0,4144.0
,,1.0,1.0,4.0,6.0,2.0,1.0,2.0,5045.0,1.0,59.0,0.0,0.0,0.0,148.0,49.0,,15.0,0.0,3.0,5.0,23.0,18070.0
,,1.0,2.0,4.0,3.0,8.0,0.0,4.0,9581.0,1.0,23.0,0.0,0.0,1.0,218.0,28.0,,4.0,0.0,1.0,1.0,19.0,5059.0
,,1.0,2.0,4.0,4.0,1.0,0.0,4.0,3619.0,1.0,68.0,0.0,0.0,1.0,90.0,33.0,,14.0,0.0,4.0,4.0,11.0,16108.0
,,1.0,3.0,3.0,6.0,4.0,0.0,2.0,4435.0,1.0,24.0,0.0,0.0,0.0,61.0,,2010.0,18.0,0.0,3.0,4.0,9.0,23087.0
,,1.0,1.0,4.0,6.0,2.0,0.0,3.0,3829.0,2.0,57.0,0.0,0.0,0.0,95.0,19.0,,19.0,0.0,2.0,2.0,6.0,25078.0
,,1.0,3.0,2.0,6.0,8.0,0.0,4.0,4166.0,1.0,58.0,0.0,0.0,1.0,57.0,28.0,2011.0,24.0,1.0,5.0,3.0,9.0,34126.0
,,1.0,2.0,4.0,2.0,5.0,0.0,3.0,7355.0,1.0,47.0,0.0,0.0,1.0,60.0,28.0,2005.0,25.0,0.0,4.0,4.0,1.0,32123.0
,,2.0,2.0,2.0,2.0,3.0,0.0,2.0,4720.0,1.0,66.0,1.0,0.0,1.0,149.0,,2004.0,38.0,0.0,1.0,6.0,12.0,51140.0
,,1.0,2.0,2.0,4.0,2.0,0.0,4.0,4224.0,2.0,29.0,0.0,0.0,1.0,269.0,25.0,,25.0,0.0,4.0,6.0,26.0,30091.0
,,1.0,1.0,4.0,6.0,6.0,0.0,3.0,4690.0,2.0,63.0,0.0,0.0,1.0,106.0,29.0,2004.0,22.0,0.0,5.0,4.0,6.0,27108.0
,,1.0,2.0,2.0,4.0,8.0,3.0,2.0,3696.0,1.0,70.0,0.0,0.0,1.0,89.0,44.0,,19.0,0.0,3.0,6.0,26.0,22081.0
,,1.0,2.0,2.0,3.0,1.0,0.0,1.0,3545.0,1.0,17.0,0.0,0.0,1.0,223.0,28.0,,8.0,0.0,5.0,2.0,27.0,10083.0
,,1.0,2.0,4.0,3.0,0.0,0.0,4.0,4947.0,1.0,21.0,0.0,0.0,1.0,107.0,26.0,,19.0,0.0,2.0,3.0,27.0,23070.0
,,2.0,1.0,2.0,6.0,4.0,0.0,2.0,4042.0,2.0,51.0,0.0,0.0,0.0,193.0,18.0,1998.0,28.0,0.0,1.0,5.0,23.0,38114.0
,,1.0,3.0,4.0,6.0,5.0,0.0,10.0,5025.0,1.0,24.0,0.0,0.0,1.0,160.0,21.0,2006.0,38.0,0.0,3.0,5.0,9.0,47145.0
,,1.0,2.0,3.0,2.0,1.0,1.0,2.0,5527.0,2.0,36.0,0.0,0.0,1.0,248.0,29.0,,18.0,0.0,4.0,5.0,32.0,22118.0
,,1.0,2.0,2.0,2.0,0.0,0.0,2.0,4208.0,1.0,44.0,0.0,0.0,1.0,94.0,49.0,,7.0,0.0,3.0,1.0,1.0,8128.0
,,1.0,2.0,3.0,4.0,5.0,0.0,2.0,4119.0,1.0,43.0,0.0,0.0,1.0,254.0,45.0,2017.0,6.0,0.0,4.0,2.0,26.0,7095.0
,,1.0,1.0,3.0,6.0,4.0,1.0,2.0,4707.0,1.0,33.0,0.0,0.0,1.0,138.0,27.0,1999.0,25.0,0.0,1.0,3.0,29.0,32059.0
